Date,HomeTeam,AwayTeam,HG,AG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,Resultado
06.01.2023 14:00,Benfica,Portimonense,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.01.2023 15:15,Santa Clara,SC Braga,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.12.2022 16:15,SC Braga,Benfica,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.12.2022 14:00,Vizela,V. Guimaraes,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.12.2022 12:00,Chaves,Famalicao,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.12.2022 16:15,Sporting CP,P. Ferreira,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.12.2022 12:00,Gil Vicente,Santa Clara,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.12.2022 16:15,Oporto,Arouca,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.12.2022 14:00,Portimonense,Casa Pia,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.12.2022 15:15,Rio Ave,Marítimo,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.11.2022 15:15,Santa Clara,Estoril,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.11.2022 15:30,Famalicao,Sporting CP,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.11.2022 13:00,Benfica,Gil Vicente,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.11.2022 13:00,Casa Pia,Chaves,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.11.2022 13:00,Portimonense,SC Braga,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.11.2022 10:30,P. Ferreira,Vizela,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.11.2022 10:30,V. Guimaraes,Marítimo,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.11.2022 15:30,Boavista,Oporto,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.11.2022 13:00,Arouca,Rio Ave,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.11.2022 15:15,Chaves,Santa Clara,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.11.2022 15:30,Estoril,Benfica,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.11.2022 13:00,Marítimo,Famalicao,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.11.2022 13:00,SC Braga,Casa Pia,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.11.2022 10:30,Rio Ave,Boavista,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.11.2022 15:30,Sporting CP,V. Guimaraes,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.11.2022 13:00,Oporto,P. Ferreira,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
